WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
2208.7190,2207,863,11505,1,9,2009,48,1,72,396814123384
2170.7129,2207,864,11505,1,10,2009,48,1,72,396814123384
2150.5444,2207,864,11505,1,11,2009,48,1,72,396814123384
2083.5247,2207,863,11505,1,12,2009,48,1,72,396814123384
4047.6653,2685,936,11506,1,9,2009,48,1,59,396814123469
3919.3303,2685,937,11506,1,10,2009,48,1,59,396814123469
4015.3279,0,938,11506,1,11,2009,48,1,59,396814123469
3842.4255,2799,936,11506,1,12,2009,48,1,59,396814123469
2208.7190,1720,863,11507,1,9,2009,69,2,64,396814123550
2170.7129,1720,864,11507,1,10,2009,69,2,64,396814123550
2150.5444,1720,864,11507,1,11,2009,69,2,64,396814123550
2083.5247,1720,863,11507,1,12,2009,69,2,64,396814123550
2401.3206,5890,936,11508,1,9,2009,48,1,51,396814123677
2432.2124,5890,937,11508,1,10,2009,48,1,51,396814123677
2329.6311,5890,938,11508,1,11,2009,48,1,51,396814123677
2230.7683,5890,936,11508,1,12,2009,48,1,51,396814123677
1954.0499,0,1240,11509,1,9,2009,48,1,39,396814392550
1867.3197,0,1241,11509,1,10,2009,48,1,39,396814392550
1961.8201,0,1242,11509,1,11,2009,48,1,39,396814392550
1959.8733,0,1240,11509,1,12,2009,48,1,39,396814392550
1954.0499,0,1240,11509,1,9,2009,48,1,39,396814392550
1867.3197,0,1241,11509,1,10,2009,48,1,39,396814392550
1961.8201,0,1242,11509,1,11,2009,48,1,39,396814392550
1959.8733,0,1240,11509,1,12,2009,48,1,39,396814392550
2556.2793,4333,1886,11510,1,9,2009,48,2,3,396814738050
2647.5498,4333,1888,11510,1,10,2009,48,2,3,396814738050
2525.4404,4333,1889,11510,1,11,2009,48,2,3,396814738050
2480.3350,4333,1886,11510,1,12,2009,48,2,3,396814738050
2556.2793,4333,1886,11510,1,9,2009,48,2,3,396814738050
2647.5498,4333,1888,11510,1,10,2009,48,2,3,396814738050
2525.4404,4333,1889,11510,1,11,2009,48,2,3,396814738050
2480.3350,4333,1886,11510,1,12,2009,48,2,3,396814738050
2556.2793,4333,1886,11510,1,9,2009,48,2,3,396814738050
2647.5498,4333,1888,11510,1,10,2009,48,2,3,396814738050
2525.4404,4333,1889,11510,1,11,2009,48,2,3,396814738050
2480.3350,4333,1886,11510,1,12,2009,48,2,3,396814738050
2556.2793,4333,1886,11510,1,9,2009,48,2,3,396814738050
2647.5498,4333,1888,11510,1,10,2009,48,2,3,396814738050
2525.4404,4333,1889,11510,1,11,2009,48,2,3,396814738050
2480.3350,4333,1886,11510,1,12,2009,48,2,3,396814738050
3417.0176,0,936,11512,1,9,2009,48,2,7,396814738384
3582.1316,0,937,11512,1,10,2009,48,2,7,396814738384
3727.2866,0,938,11512,1,11,2009,48,2,7,396814738384
3492.3052,0,936,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
2466.8398,4609,2479,11512,1,9,2009,48,2,7,396814738384
2580.3608,4609,2482,11512,1,10,2009,48,2,7,396814738384
2416.7576,4772,2484,11512,1,11,2009,48,2,7,396814738384
2363.5146,4772,2479,11512,1,12,2009,48,2,7,396814738384
1056.4781,4715,1824,11513,1,9,2009,48,2,100,396814738525
1062.7366,4715,1826,11513,1,10,2009,48,2,100,396814738525
1068.2584,4715,1827,11513,1,11,2009,48,2,100,396814738525
1075.3425,4715,1824,11513,1,12,2009,48,2,100,396814738525
1056.4781,4715,1824,11513,1,9,2009,48,2,100,396814738525
1062.7366,4715,1826,11513,1,10,2009,48,2,100,396814738525
1068.2584,4715,1827,11513,1,11,2009,48,2,100,396814738525
1075.3425,4715,1824,11513,1,12,2009,48,2,100,396814738525
1056.4781,4715,1824,11513,1,9,2009,48,2,100,396814738525
1062.7366,4715,1826,11513,1,10,2009,48,2,100,396814738525
1068.2584,4715,1827,11513,1,11,2009,48,2,100,396814738525
1075.3425,4715,1824,11513,1,12,2009,48,2,100,396814738525
1056.4781,4715,1824,11513,1,9,2009,48,2,100,396814738525
1062.7366,4715,1826,11513,1,10,2009,48,2,100,396814738525
1068.2584,4715,1827,11513,1,11,2009,48,2,100,396814738525
1075.3425,4715,1824,11513,1,12,2009,48,2,100,396814738525
1535.7192,5064,1856,11514,1,9,2009,48,1,95,396814738677
1541.1700,5064,1857,11514,1,10,2009,48,1,95,396814738677
1547.0557,5064,1859,11514,1,11,2009,48,1,95,396814738677
1573.5723,5064,1855,11514,1,12,2009,48,1,95,396814738677
1535.7192,5064,1856,11514,1,9,2009,48,1,95,396814738677
1541.1700,5064,1857,11514,1,10,2009,48,1,95,396814738677
1547.0557,5064,1859,11514,1,11,2009,48,1,95,396814738677
1573.5723,5064,1855,11514,1,12,2009,48,1,95,396814738677
1535.7192,5064,1856,11514,1,9,2009,48,1,95,396814738677
1541.1700,5064,1857,11514,1,10,2009,48,1,95,396814738677
1547.0557,5064,1859,11514,1,11,2009,48,1,95,396814738677
1573.5723,5064,1855,11514,1,12,2009,48,1,95,396814738677
1535.7192,5064,1856,11514,1,9,2009,48,1,95,396814738677
1541.1700,5064,1857,11514,1,10,2009,48,1,95,396814738677
1547.0557,5064,1859,11514,1,11,2009,48,1,95,396814738677
1573.5723,5064,1855,11514,1,12,2009,48,1,95,396814738677
719.8082,7361,1856,11515,1,9,2009,48,1,18,396814740245
701.3667,7361,1857,11515,1,10,2009,48,1,18,396814740245
710.2378,7761,1859,11515,1,11,2009,48,1,18,396814740245
724.0231,7761,1855,11515,1,12,2009,48,1,18,396814740245
719.8082,7361,1856,11515,1,9,2009,48,1,18,396814740245
701.3667,7361,1857,11515,1,10,2009,48,1,18,396814740245
710.2378,7761,1859,11515,1,11,2009,48,1,18,396814740245
724.0231,7761,1855,11515,1,12,2009,48,1,18,396814740245
719.8082,7361,1856,11515,1,9,2009,48,1,18,396814740245
701.3667,7361,1857,11515,1,10,2009,48,1,18,396814740245
710.2378,7761,1859,11515,1,11,2009,48,1,18,396814740245
724.0231,7761,1855,11515,1,12,2009,48,1,18,396814740245
719.8082,7361,1856,11515,1,9,2009,48,1,18,396814740245
701.3667,7361,1857,11515,1,10,2009,48,1,18,396814740245
710.2378,7761,1859,11515,1,11,2009,48,1,18,396814740245
724.0231,7761,1855,11515,1,12,2009,48,1,18,396814740245
1468.4164,1612,1087,11517,1,9,2009,48,2,75,396814796245
1493.0269,1612,1088,11517,1,10,2009,48,2,75,396814796245
1438.5814,1612,1089,11517,1,11,2009,48,2,75,396814796245
1406.8004,1612,1087,11517,1,12,2009,48,2,75,396814796245
1468.4164,1612,1087,11517,1,9,2009,48,2,75,396814796245
1493.0269,1612,1088,11517,1,10,2009,48,2,75,396814796245
1438.5814,1612,1089,11517,1,11,2009,48,2,75,396814796245
1406.8004,1612,1087,11517,1,12,2009,48,2,75,396814796245
1424.0586,3338,1087,11518,1,9,2009,48,1,79,396814796469
1453.8240,3000,1088,11518,1,10,2009,48,1,79,396814796469
1488.5801,3000,1089,11518,1,11,2009,48,1,79,396814796469
1497.7800,2888,1087,11518,1,12,2009,48,1,79,396814796469
1424.0586,3338,1087,11518,1,9,2009,48,1,79,396814796469
1453.8240,3000,1088,11518,1,10,2009,48,1,79,396814796469
1488.5801,3000,1089,11518,1,11,2009,48,1,79,396814796469
1497.7800,2888,1087,11518,1,12,2009,48,1,79,396814796469
3510.9434,2417,936,11519,1,9,2009,48,2,80,396814796525
3513.2783,2417,937,11519,1,10,2009,48,2,80,396814796525
3522.7981,2417,938,11519,1,11,2009,48,2,80,396814796525
3534.0127,2417,936,11519,1,12,2009,48,2,80,396814796525
2059.8032,2580,1824,11522,1,9,2009,57,1,101,396856369584
1999.9365,2580,1826,11522,1,10,2009,57,1,101,396856369584
1996.7228,2580,1827,11522,1,11,2009,57,1,101,396856369584
1988.3306,2580,1824,11522,1,12,2009,57,1,101,396856369584
2059.8032,2580,1824,11522,1,9,2009,57,1,101,396856369584
1999.9365,2580,1826,11522,1,10,2009,57,1,101,396856369584
1996.7228,2580,1827,11522,1,11,2009,57,1,101,396856369584
1988.3306,2580,1824,11522,1,12,2009,57,1,101,396856369584
2059.8032,2580,1824,11522,1,9,2009,57,1,101,396856369584
1999.9365,2580,1826,11522,1,10,2009,57,1,101,396856369584
1996.7228,2580,1827,11522,1,11,2009,57,1,101,396856369584
1988.3306,2580,1824,11522,1,12,2009,57,1,101,396856369584
2059.8032,2580,1824,11522,1,9,2009,57,1,101,396856369584
1999.9365,2580,1826,11522,1,10,2009,57,1,101,396856369584
1996.7228,2580,1827,11522,1,11,2009,57,1,101,396856369584
1988.3306,2580,1824,11522,1,12,2009,57,1,101,396856369584
3481.4678,10508,1824,11523,1,9,2009,52,1,58,396860000092
3478.7925,10508,1826,11523,1,10,2009,52,1,58,396860000092
3404.3701,10508,1827,11523,1,11,2009,52,1,58,396860000092
3401.8643,10508,1824,11523,1,12,2009,52,1,58,396860000092
3481.4678,10508,1824,11523,1,9,2009,52,1,58,396860000092
3478.7925,10508,1826,11523,1,10,2009,52,1,58,396860000092
3404.3701,10508,1827,11523,1,11,2009,52,1,58,396860000092
3401.8643,10508,1824,11523,1,12,2009,52,1,58,396860000092
3481.4678,10508,1824,11523,1,9,2009,52,1,58,396860000092
3478.7925,10508,1826,11523,1,10,2009,52,1,58,396860000092
3404.3701,10508,1827,11523,1,11,2009,52,1,58,396860000092
3401.8643,10508,1824,11523,1,12,2009,52,1,58,396860000092
3481.4678,10508,1824,11523,1,9,2009,52,1,58,396860000092
3478.7925,10508,1826,11523,1,10,2009,52,1,58,396860000092
3404.3701,10508,1827,11523,1,11,2009,52,1,58,396860000092
3401.8643,10508,1824,11523,1,12,2009,52,1,58,396860000092
3441.7520,13225,1824,11524,1,9,2009,52,2,5,396860038285
3521.2864,13225,1826,11524,1,10,2009,52,2,5,396860038285
3546.1074,13225,1827,11524,1,11,2009,52,2,5,396860038285
3612.2197,13225,1824,11524,1,12,2009,52,2,5,396860038285
3441.7520,13225,1824,11524,1,9,2009,52,2,5,396860038285
3521.2864,13225,1826,11524,1,10,2009,52,2,5,396860038285
3546.1074,13225,1827,11524,1,11,2009,52,2,5,396860038285
3612.2197,13225,1824,11524,1,12,2009,52,2,5,396860038285
3441.7520,13225,1824,11524,1,9,2009,52,2,5,396860038285
3521.2864,13225,1826,11524,1,10,2009,52,2,5,396860038285
3546.1074,13225,1827,11524,1,11,2009,52,2,5,396860038285
3612.2197,13225,1824,11524,1,12,2009,52,2,5,396860038285
3441.7520,13225,1824,11524,1,9,2009,52,2,5,396860038285
3521.2864,13225,1826,11524,1,10,2009,52,2,5,396860038285
3546.1074,13225,1827,11524,1,11,2009,52,2,5,396860038285
3612.2197,13225,1824,11524,1,12,2009,52,2,5,396860038285
2817.8228,7535,1407,11525,1,9,2009,106,2,59,396860123040
