WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
4578.0591,477,1449,1,2,10,2009,97,1,26,019128000276
4535.2578,477,1450,1,2,11,2009,97,1,26,019128000276
4496.7402,477,1448,1,2,12,2009,97,1,26,019128000276
4650.9258,477,1453,1,2,1,2010,97,1,26,019128000276
4578.0591,477,1449,1,2,10,2009,97,1,26,019128000276
4535.2578,477,1450,1,2,11,2009,97,1,26,019128000276
4496.7402,477,1448,1,2,12,2009,97,1,26,019128000276
4650.9258,477,1453,1,2,1,2010,97,1,26,019128000276
4578.0591,477,1449,1,2,10,2009,97,1,26,019128000276
4535.2578,477,1450,1,2,11,2009,97,1,26,019128000276
4496.7402,477,1448,1,2,12,2009,97,1,26,019128000276
4650.9258,477,1453,1,2,1,2010,97,1,26,019128000276
6562.6777,2002,1206,2,2,10,2009,48,1,91,019128000334
6641.5674,2002,1207,2,2,11,2009,48,1,91,019128000334
6666.3833,2002,1204,2,2,12,2009,48,1,91,019128000334
6775.8184,2002,1209,2,2,1,2010,48,1,91,019128000334
6562.6777,2002,1206,2,2,10,2009,48,1,91,019128000334
6641.5674,2002,1207,2,2,11,2009,48,1,91,019128000334
6666.3833,2002,1204,2,2,12,2009,48,1,91,019128000334
6775.8184,2002,1209,2,2,1,2010,48,1,91,019128000334
3173.8892,7833,1826,3,2,10,2009,99,1,68,019128000932
3098.8604,7833,1827,3,2,11,2009,99,1,68,019128000932
3110.6707,9507,1824,3,2,12,2009,99,1,68,019128000932
3016.6765,7034,1830,3,2,1,2010,99,1,68,019128000932
3173.8892,7833,1826,3,2,10,2009,99,1,68,019128000932
3098.8604,7833,1827,3,2,11,2009,99,1,68,019128000932
3110.6707,9507,1824,3,2,12,2009,99,1,68,019128000932
3016.6765,7034,1830,3,2,1,2010,99,1,68,019128000932
3173.8892,7833,1826,3,2,10,2009,99,1,68,019128000932
3098.8604,7833,1827,3,2,11,2009,99,1,68,019128000932
3110.6707,9507,1824,3,2,12,2009,99,1,68,019128000932
3016.6765,7034,1830,3,2,1,2010,99,1,68,019128000932
3173.8892,7833,1826,3,2,10,2009,99,1,68,019128000932
3098.8604,7833,1827,3,2,11,2009,99,1,68,019128000932
3110.6707,9507,1824,3,2,12,2009,99,1,68,019128000932
3016.6765,7034,1830,3,2,1,2010,99,1,68,019128000932
4726.8179,3630,937,4,2,10,2009,4,1,45,019128038046
4675.6123,3630,938,4,2,11,2009,4,1,45,019128038046
4651.5771,3630,936,4,2,12,2009,4,1,45,019128038046
4654.6963,3630,939,4,2,1,2010,4,1,45,019128038046
5294.2827,6187,1449,5,2,10,2009,82,1,3,019128038099
5173.0693,6201,1450,5,2,11,2009,82,1,3,019128038099
5042.9155,6201,1448,5,2,12,2009,82,1,3,019128038099
4897.2427,6201,1453,5,2,1,2010,82,1,3,019128038099
5294.2827,1817,937,5,2,10,2009,82,1,3,019128038099
5173.0693,1817,938,5,2,11,2009,82,1,3,019128038099
