WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
4865.6523,18640,1099,39932,3,8,2010,76,1,19,955344796960
4776.4902,27140,1100,39932,3,9,2010,76,1,19,955344796960
4758.9414,27140,1101,39932,3,10,2010,76,1,19,955344796960
4124.3882,9340,1421,39933,3,7,2010,3,1,11,955344796999
4097.5107,9340,1422,39933,3,8,2010,3,1,11,955344796999
4102.5962,9340,1423,39933,3,9,2010,3,1,11,955344796999
4014.5461,9340,1425,39933,3,10,2010,3,1,11,955344796999
4124.3882,9340,1421,39933,3,7,2010,3,1,11,955344796999
4097.5107,9340,1422,39933,3,8,2010,3,1,11,955344796999
4102.5962,9340,1423,39933,3,9,2010,3,1,11,955344796999
4014.5461,9340,1425,39933,3,10,2010,3,1,11,955344796999
4124.3882,9340,1421,39933,3,7,2010,3,1,11,955344796999
4097.5107,9340,1422,39933,3,8,2010,3,1,11,955344796999
4102.5962,9340,1423,39933,3,9,2010,3,1,11,955344796999
4014.5461,9340,1425,39933,3,10,2010,3,1,11,955344796999
2807.3940,10381,1216,39751,3,7,2010,5,2,7,955344123668
2140.0176,10381,1218,39751,3,8,2010,5,2,7,955344123668
2100.0762,10381,1218,39751,3,9,2010,5,2,7,955344123668
2099.5151,10381,1220,39751,3,10,2010,5,2,7,955344123668
2807.3940,1647,945,39751,3,7,2010,5,2,7,955344123668
2807.3940,10381,1216,39751,3,7,2010,5,2,7,955344123668
2140.0176,10381,1218,39751,3,8,2010,5,2,7,955344123668
2100.0762,10381,1218,39751,3,9,2010,5,2,7,955344123668
2099.5151,10381,1220,39751,3,10,2010,5,2,7,955344123668
4348.1953,2904,1098,39733,3,7,2010,63,1,3,955344123108
4763.6865,2904,1099,39733,3,8,2010,63,1,3,955344123108
4708.7588,2904,1100,39733,3,9,2010,63,1,3,955344123108
4891.7051,2904,1101,39733,3,10,2010,63,1,3,955344123108
4348.1953,2904,1098,39733,3,7,2010,63,1,3,955344123108
4763.6865,2904,1099,39733,3,8,2010,63,1,3,955344123108
4708.7588,2904,1100,39733,3,9,2010,63,1,3,955344123108
4891.7051,2904,1101,39733,3,10,2010,63,1,3,955344123108
5013.2593,4354,1216,39743,3,7,2010,61,1,96,955344123366
4970.6680,4354,1218,39743,3,8,2010,61,1,96,955344123366
5104.5645,4354,1218,39743,3,9,2010,61,1,96,955344123366
5086.9351,4354,1220,39743,3,10,2010,61,1,96,955344123366
5013.2593,4354,1216,39743,3,7,2010,61,1,96,955344123366
4970.6680,4354,1218,39743,3,8,2010,61,1,96,955344123366
5104.5645,4354,1218,39743,3,9,2010,61,1,96,955344123366
5086.9351,4354,1220,39743,3,10,2010,61,1,96,955344123366
4804.0713,4976,1098,39757,3,7,2010,61,2,68,955344123999
4865.6523,4976,1099,39757,3,8,2010,61,2,68,955344123999
