WHFNWGT,TFTOTINC,RFPOV,SSUSEQ,SROTATON,RHCALMN,RHCALYR,GVARSTR,GHLFSAM,GRGC,SSUID
3038.0366,661,945,25726,1,4,2010,38,2,73,685344246470
1828.8987,997,866,25720,1,1,2010,38,2,41,685344246125
1840.9950,997,866,25720,1,2,2010,38,2,41,685344246125
1821.7068,997,869,25720,1,3,2010,38,2,41,685344246125
1907.4506,997,871,25720,1,4,2010,38,2,41,685344246125
4864.4912,4925,1412,25905,1,1,2010,38,2,48,685344938285
4741.6133,4925,1412,25905,1,2,2010,38,2,48,685344938285
4693.1631,4925,1418,25905,1,3,2010,38,2,48,685344938285
4780.2842,4925,1420,25905,1,4,2010,38,2,48,685344938285
4864.4912,4925,1412,25905,1,1,2010,38,2,48,685344938285
4741.6133,4925,1412,25905,1,2,2010,38,2,48,685344938285
4693.1631,4925,1418,25905,1,3,2010,38,2,48,685344938285
4780.2842,4925,1420,25905,1,4,2010,38,2,48,685344938285
4864.4912,4925,1412,25905,1,1,2010,38,2,48,685344938285
4741.6133,4925,1412,25905,1,2,2010,38,2,48,685344938285
4693.1631,4925,1418,25905,1,3,2010,38,2,48,685344938285
4780.2842,4925,1420,25905,1,4,2010,38,2,48,685344938285
4143.1152,6780,2208,25902,1,1,2010,38,2,101,685344938108
4192.4185,6780,2209,25902,1,2,2010,38,2,101,685344938108
4353.2837,6780,2218,25902,1,3,2010,38,2,101,685344938108
4413.9126,6780,2221,25902,1,4,2010,38,2,101,685344938108
4143.1152,6780,2208,25902,1,1,2010,38,2,101,685344938108
4192.4185,6780,2209,25902,1,2,2010,38,2,101,685344938108
4353.2837,6780,2218,25902,1,3,2010,38,2,101,685344938108
4413.9126,6780,2221,25902,1,4,2010,38,2,101,685344938108
4143.1152,6780,2208,25902,1,1,2010,38,2,101,685344938108
4192.4185,6780,2209,25902,1,2,2010,38,2,101,685344938108
4353.2837,6780,2218,25902,1,3,2010,38,2,101,685344938108
4413.9126,6780,2221,25902,1,4,2010,38,2,101,685344938108
4143.1152,6780,2208,25902,1,1,2010,38,2,101,685344938108
4192.4185,6780,2209,25902,1,2,2010,38,2,101,685344938108
4353.2837,6780,2218,25902,1,3,2010,38,2,101,685344938108
4413.9126,6780,2221,25902,1,4,2010,38,2,101,685344938108
4143.1152,6780,2208,25902,1,1,2010,38,2,101,685344938108
4192.4185,6780,2209,25902,1,2,2010,38,2,101,685344938108
4353.2837,6780,2218,25902,1,3,2010,38,2,101,685344938108
4413.9126,6780,2221,25902,1,4,2010,38,2,101,685344938108
4264.1982,3076,866,25908,1,1,2010,38,2,97,685344938366
4315.2881,3076,866,25908,1,2,2010,38,2,97,685344938366
4305.3936,3076,869,25908,1,3,2010,38,2,97,685344938366
4318.3403,3076,871,25908,1,4,2010,38,2,97,685344938366
4877.2739,5400,2154,25770,1,1,2010,38,2,93,685344451668
4889.6348,5400,2154,25770,1,2,2010,38,2,93,685344451668
4883.8701,5400,2163,25770,1,3,2010,38,2,93,685344451668
4835.2710,5400,2167,25770,1,4,2010,38,2,93,685344451668
4877.2739,5400,2154,25770,1,1,2010,38,2,93,685344451668
4889.6348,5400,2154,25770,1,2,2010,38,2,93,685344451668
4883.8701,5400,2163,25770,1,3,2010,38,2,93,685344451668
4835.2710,5400,2167,25770,1,4,2010,38,2,93,685344451668
4877.2739,5400,2154,25770,1,1,2010,38,2,93,685344451668
4889.6348,5400,2154,25770,1,2,2010,38,2,93,685344451668
4883.8701,5400,2163,25770,1,3,2010,38,2,93,685344451668
4835.2710,5400,2167,25770,1,4,2010,38,2,93,685344451668
4877.2739,5400,2154,25770,1,1,2010,38,2,93,685344451668
4889.6348,5400,2154,25770,1,2,2010,38,2,93,685344451668
4883.8701,5400,2163,25770,1,3,2010,38,2,93,685344451668
4835.2710,5400,2167,25770,1,4,2010,38,2,93,685344451668
4877.2739,5400,2154,25770,1,1,2010,38,2,93,685344451668
4889.6348,5400,2154,25770,1,2,2010,38,2,93,685344451668
4883.8701,5400,2163,25770,1,3,2010,38,2,93,685344451668
4835.2710,5400,2167,25770,1,4,2010,38,2,93,685344451668
4983.0098,7398,1453,25762,1,1,2010,38,2,29,685344451179
5009.1353,7318,1453,25762,1,2,2010,38,2,29,685344451179
5053.3257,9018,1459,25762,1,3,2010,38,2,29,685344451179
5062.9873,8518,1462,25762,1,4,2010,38,2,29,685344451179
4983.0098,7398,1453,25762,1,1,2010,38,2,29,685344451179
5009.1353,7318,1453,25762,1,2,2010,38,2,29,685344451179
5053.3257,9018,1459,25762,1,3,2010,38,2,29,685344451179
5062.9873,8518,1462,25762,1,4,2010,38,2,29,685344451179
4983.0098,7398,1453,25762,1,1,2010,38,2,29,685344451179
5009.1353,7318,1453,25762,1,2,2010,38,2,29,685344451179
5053.3257,9018,1459,25762,1,3,2010,38,2,29,685344451179
5062.9873,8518,1462,25762,1,4,2010,38,2,29,685344451179
4119.7090,2271,1091,25767,1,1,2010,38,2,89,685344451470
4238.2222,2271,1091,25767,1,2,2010,38,2,89,685344451470
4206.0684,2271,1096,25767,1,3,2010,38,2,89,685344451470
4193.9502,2271,1098,25767,1,4,2010,38,2,89,685344451470
4119.7090,2271,1091,25767,1,1,2010,38,2,89,685344451470
4238.2222,2271,1091,25767,1,2,2010,38,2,89,685344451470
4206.0684,2271,1096,25767,1,3,2010,38,2,89,685344451470
4193.9502,2271,1098,25767,1,4,2010,38,2,89,685344451470
2749.5640,7252,1453,7663,2,2,2010,38,2,25,315344246960
2789.6277,7252,1459,7663,2,3,2010,38,2,25,315344246960
2761.1528,7252,1462,7663,2,4,2010,38,2,25,315344246960
2787.0576,7252,1463,7663,2,5,2010,38,2,25,315344246960
2749.5640,7252,1453,7663,2,2,2010,38,2,25,315344246960
2789.6277,7252,1459,7663,2,3,2010,38,2,25,315344246960
2761.1528,7252,1462,7663,2,4,2010,38,2,25,315344246960
2787.0576,7252,1463,7663,2,5,2010,38,2,25,315344246960
2749.5640,7252,1453,7663,2,2,2010,38,2,25,315344246960
2789.6277,7252,1459,7663,2,3,2010,38,2,25,315344246960
2761.1528,7252,1462,7663,2,4,2010,38,2,25,315344246960
2787.0576,7252,1463,7663,2,5,2010,38,2,25,315344246960
2709.1995,605,1837,7659,2,2,2010,38,2,50,315344246470
2813.2354,605,1845,7659,2,3,2010,38,2,50,315344246470
2745.2031,605,1848,7659,2,4,2010,38,2,50,315344246470
2717.5503,605,1849,7659,2,5,2010,38,2,50,315344246470
2709.1995,605,1837,7659,2,2,2010,38,2,50,315344246470
2813.2354,605,1845,7659,2,3,2010,38,2,50,315344246470
2745.2031,605,1848,7659,2,4,2010,38,2,50,315344246470
2717.5503,605,1849,7659,2,5,2010,38,2,50,315344246470
2709.1995,605,1837,7659,2,2,2010,38,2,50,315344246470
2813.2354,605,1845,7659,2,3,2010,38,2,50,315344246470
2745.2031,605,1848,7659,2,4,2010,38,2,50,315344246470
2717.5503,605,1849,7659,2,5,2010,38,2,50,315344246470
2709.1995,605,1837,7659,2,2,2010,38,2,50,315344246470
2813.2354,605,1845,7659,2,3,2010,38,2,50,315344246470
2745.2031,605,1848,7659,2,4,2010,38,2,50,315344246470
2717.5503,605,1849,7659,2,5,2010,38,2,50,315344246470
2729.1479,1000,939,7657,2,2,2010,38,2,46,315344246366
2749.4954,1000,943,7657,2,3,2010,38,2,46,315344246366
2631.0972,1000,945,7657,2,4,2010,38,2,46,315344246366
2575.3101,1000,946,7657,2,5,2010,38,2,46,315344246366
2591.6604,0,866,7657,2,2,2010,38,2,46,315344246366
2637.6587,0,869,7657,2,3,2010,38,2,46,315344246366
2625.2998,0,871,7657,2,4,2010,38,2,46,315344246366
2626.8320,0,871,7657,2,5,2010,38,2,46,315344246366
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
2899.3516,4950,2882,7846,2,2,2010,38,2,1,315344938108
2860.8511,3990,2894,7846,2,3,2010,38,2,1,315344938108
2853.8474,3630,2899,7846,2,4,2010,38,2,1,315344938108
2836.8552,3630,2901,7846,2,5,2010,38,2,1,315344938108
3159.3318,1350,939,7858,2,2,2010,38,2,34,315344938960
3134.8999,1350,943,7858,2,3,2010,38,2,34,315344938960
3150.3843,1350,945,7858,2,4,2010,38,2,34,315344938960
3126.2666,1350,946,7858,2,5,2010,38,2,34,315344938960
3159.3318,1212,939,7858,2,2,2010,38,2,34,315344938960
3134.8999,1212,943,7858,2,3,2010,38,2,34,315344938960
3150.3843,1212,945,7858,2,4,2010,38,2,34,315344938960
3126.2666,1212,946,7858,2,5,2010,38,2,34,315344938960
5329.3203,1386,2412,7847,2,2,2010,38,2,33,315344938125
5351.2554,1386,2422,7847,2,3,2010,38,2,33,315344938125
5340.2651,1386,2426,7847,2,4,2010,38,2,33,315344938125
5309.2246,1386,2428,7847,2,5,2010,38,2,33,315344938125
5329.3203,1386,2412,7847,2,2,2010,38,2,33,315344938125
